date,brand,campaign_name,channel,impressions,clicks,ctr,spend_usd,conversions,conversion_rate,revenue_usd,roas,cpa_usd,cpc_usd,cpm_usd
2026-03-11,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,159173,4047,0.025426,7352.42,94,0.023348,8850.82,1.2038,78.22,1.82,46.19
2026-03-11,TechNova,TechNova — Google Search Q1,Google Search,47243,2723,0.057659,15369.32,201,0.074108,27582.56,1.7947,76.46,5.64,325.32
2026-03-11,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),335749,7393,0.022021,14487.23,224,0.030319,28148.16,1.943,64.68,1.96,43.15
2026-03-11,TechNova,TechNova — YouTube Video Q1,YouTube Video,26639,249,0.009378,7456.26,4,0.016895,425.47,0.0571,1864.07,29.94,279.9
2026-03-11,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,487328,2290,0.0047,4555.99,22,0.010007,2114.51,0.4641,207.09,1.99,9.35
2026-03-11,TechNova,TechNova — TikTok Q1,TikTok,117175,2950,0.025178,7528.38,67,0.023023,5351.21,0.7108,112.36,2.55,64.25
2026-03-12,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,12508,611,0.04892,13617.04,49,0.081545,6727.71,0.4941,277.9,22.29,1088.67
2026-03-12,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),76997,1523,0.019786,13773.67,59,0.039301,6079.39,0.4414,233.45,9.04,178.89
2026-03-12,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,118269,989,0.008367,8598.28,19,0.019397,1731.21,0.2013,452.54,8.69,72.7
2026-03-12,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,570168,2283,0.004005,5314.51,23,0.010173,2027.57,0.3815,231.07,2.33,9.32
2026-03-12,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,82868,1818,0.021942,7009.11,32,0.017843,3082.48,0.4398,219.03,3.86,84.58
2026-03-12,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,30144,1619,0.053733,11447.1,119,0.073608,13400.22,1.1706,96.19,7.07,379.75
2026-03-12,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),26552,596,0.022468,13950.65,23,0.038816,2460.78,0.1764,606.55,23.41,525.41
2026-03-12,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,116455,1042,0.008951,6497.12,20,0.019377,2143.46,0.3299,324.86,6.24,55.79
2026-03-12,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,378185,1974,0.005222,4074.62,26,0.013177,2113.84,0.5188,156.72,2.06,10.77
2026-03-12,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,113455,3286,0.028966,6337.59,61,0.018599,5463.73,0.8621,103.89,1.93,55.86
2026-03-12,TechNova,TechNova — Google Search Q1,Google Search,20316,1027,0.050594,14021.48,88,0.086481,10045.6,0.7164,159.34,13.65,690.17
2026-03-12,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),49903,931,0.018672,15353.44,31,0.03409,3422.52,0.2229,495.27,16.49,307.67
2026-03-12,TechNova,TechNova — YouTube Video Q1,YouTube Video,81158,658,0.008111,6957.28,10,0.016335,1098.63,0.1579,695.73,10.57,85.73
2026-03-12,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,232265,1098,0.004728,5667.06,14,0.012995,910.13,0.1606,404.79,5.16,24.4
2026-03-12,TechNova,TechNova — TikTok Q1,TikTok,330460,7382,0.022339,8199.04,138,0.018716,14185.63,1.7302,59.41,1.11,24.81
2026-03-13,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,6538,316,0.048386,15168.93,23,0.074239,3447.31,0.2273,659.52,48.0,2320.12
2026-03-13,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),346378,6768,0.019541,16049.22,238,0.035185,26566.9,1.6553,67.43,2.37,46.33
2026-03-13,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,48864,518,0.010605,7287.7,9,0.019237,834.32,0.1145,809.74,14.07,149.14
2026-03-13,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,176561,829,0.004699,5154.87,10,0.012274,816.61,0.1584,515.49,6.22,29.2
2026-03-13,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,221677,5436,0.024523,8603.14,122,0.022576,9211.35,1.0707,70.52,1.58,38.81
2026-03-13,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,23901,1221,0.051112,12411.7,99,0.081742,13688.25,1.1029,125.37,10.17,519.3
2026-03-13,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),210362,4182,0.019883,13991.2,159,0.038021,15681.47,1.1208,87.99,3.35,66.51
2026-03-13,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,122744,1056,0.008611,5897.02,15,0.014832,1474.0,0.25,393.13,5.58,48.04
2026-03-13,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,290447,1535,0.005288,4299.98,18,0.011843,1673.43,0.3892,238.89,2.8,14.8
2026-03-13,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,207997,5891,0.028326,5733.23,126,0.021392,11913.33,2.0779,45.5,0.97,27.56
2026-03-13,TechNova,TechNova — Google Search Q1,Google Search,10621,547,0.051521,14424.2,39,0.072985,6223.47,0.4315,369.85,26.37,1358.08
2026-03-13,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),337064,8002,0.023741,13847.98,257,0.032153,26589.74,1.9201,53.88,1.73,41.08
2026-03-13,TechNova,TechNova — YouTube Video Q1,YouTube Video,224556,2047,0.009119,8390.0,33,0.016459,3093.17,0.3687,254.24,4.1,37.36
2026-03-13,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,200675,996,0.004967,5281.65,9,0.010036,598.82,0.1134,586.85,5.3,26.32
2026-03-13,TechNova,TechNova — TikTok Q1,TikTok,137954,3324,0.024099,7244.15,69,0.020816,5570.39,0.769,104.99,2.18,52.51
2026-03-14,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,43674,2222,0.050887,10878.86,165,0.074264,23707.92,2.1793,65.93,4.9,249.09
2026-03-14,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),78330,1727,0.02205,13211.48,64,0.037112,7366.97,0.5576,206.43,7.65,168.66
2026-03-14,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,123869,1000,0.008079,5057.12,17,0.01793,1731.46,0.3424,297.48,5.06,40.83
2026-03-14,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,383149,1529,0.003992,3512.63,19,0.012816,1520.67,0.4329,184.88,2.3,9.17
2026-03-14,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,51349,1490,0.029035,5280.41,27,0.018231,2069.47,0.3919,195.57,3.54,102.83
2026-03-14,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,29411,1558,0.052984,9438.53,104,0.067036,13279.72,1.407,90.76,6.06,320.92
2026-03-14,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),71308,1451,0.020355,9114.92,53,0.036987,5188.53,0.5692,171.98,6.28,127.82
2026-03-14,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,75314,800,0.010623,4747.24,15,0.019804,1561.53,0.3289,316.48,5.93,63.03
2026-03-14,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,72046,316,0.004392,3041.18,3,0.010805,244.56,0.0804,1013.73,9.62,42.21
2026-03-14,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,232653,6561,0.028204,5357.03,131,0.020032,12269.55,2.2904,40.89,0.82,23.03
2026-03-14,TechNova,TechNova — Google Search Q1,Google Search,6917,383,0.055442,10890.51,24,0.064412,3224.43,0.2961,453.77,28.43,1574.46
2026-03-14,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),191378,4321,0.022583,10947.78,141,0.032806,17502.13,1.5987,77.64,2.53,57.21
2026-03-14,TechNova,TechNova — YouTube Video Q1,YouTube Video,84723,841,0.009927,5412.51,15,0.018436,1665.94,0.3078,360.83,6.44,63.88
2026-03-14,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,311040,1493,0.0048,3529.01,19,0.013065,1332.8,0.3777,185.74,2.36,11.35
2026-03-14,TechNova,TechNova — TikTok Q1,TikTok,160072,3814,0.023832,6205.0,79,0.020752,6425.96,1.0356,78.54,1.63,38.76
2026-03-15,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,28795,1567,0.054452,13533.26,119,0.076088,13638.25,1.0078,113.72,8.64,469.99
2026-03-15,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),148368,2931,0.01976,11147.73,92,0.031587,10190.57,0.9141,121.17,3.8,75.14
2026-03-15,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,55525,511,0.009212,5737.38,7,0.01554,763.4,0.1331,819.63,11.23,103.33
2026-03-15,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,346496,1422,0.004106,4485.27,17,0.012604,1555.85,0.3469,263.84,3.15,12.94
2026-03-15,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,48820,1304,0.026715,6546.24,30,0.023054,2700.14,0.4125,218.21,5.02,134.09
2026-03-15,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,24100,1273,0.052833,10843.94,82,0.065094,12090.89,1.115,132.24,8.52,449.96
2026-03-15,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),133362,2620,0.019649,9083.35,92,0.035397,8681.94,0.9558,98.73,3.47,68.11
2026-03-15,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,151464,1268,0.008372,5492.45,19,0.015388,1518.47,0.2765,289.08,4.33,36.26
2026-03-15,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,270558,1247,0.00461,3854.31,12,0.010267,1036.29,0.2689,321.19,3.09,14.25
2026-03-15,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,236896,6296,0.026577,5767.24,115,0.018283,8483.29,1.4709,50.15,0.92,24.35
2026-03-15,TechNova,TechNova — Google Search Q1,Google Search,15599,727,0.046657,10480.4,51,0.070216,6796.42,0.6485,205.5,14.42,671.86
2026-03-15,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),179540,4139,0.023058,13729.52,153,0.037125,14296.91,1.0413,89.74,3.32,76.47
2026-03-15,TechNova,TechNova — YouTube Video Q1,YouTube Video,58561,568,0.009701,6488.35,9,0.016628,1004.95,0.1549,720.93,11.42,110.8
2026-03-15,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,165154,868,0.005258,3753.11,8,0.00998,703.15,0.1874,469.14,4.32,22.72
2026-03-15,TechNova,TechNova — TikTok Q1,TikTok,239053,6993,0.029254,6469.09,167,0.023942,12044.42,1.8618,38.74,0.93,27.06
2026-03-16,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,39751,2178,0.054803,16448.28,146,0.067357,21660.97,1.3169,112.66,7.55,413.78
2026-03-16,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),321090,6617,0.02061,17171.17,199,0.03016,20834.25,1.2133,86.29,2.6,53.48
2026-03-16,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,167111,1540,0.009217,8234.38,23,0.015159,2083.22,0.253,358.02,5.35,49.27
2026-03-16,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,545649,2653,0.004863,4953.54,29,0.011004,2391.55,0.4828,170.81,1.87,9.08
2026-03-16,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,340929,8380,0.024581,6523.62,174,0.020854,14339.07,2.198,37.49,0.78,19.13
2026-03-16,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,40587,2267,0.055873,13561.12,159,0.070536,20612.09,1.5199,85.29,5.98,334.12
2026-03-16,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),237390,4295,0.018095,11411.68,154,0.036014,19586.08,1.7163,74.1,2.66,48.07
2026-03-16,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,111167,1024,0.009216,7182.32,15,0.015274,1495.15,0.2082,478.82,7.01,64.61
2026-03-16,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,186717,850,0.004555,4698.76,10,0.012848,939.56,0.2,469.88,5.53,25.17
2026-03-16,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,203121,4730,0.023291,5933.28,87,0.018486,8861.52,1.4935,68.2,1.25,29.21
2026-03-16,TechNova,TechNova — Google Search Q1,Google Search,45720,2074,0.045378,16442.28,173,0.083626,23612.19,1.4361,95.04,7.93,359.63
2026-03-16,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),201784,3716,0.01842,14290.78,140,0.037683,16023.17,1.1212,102.08,3.85,70.82
2026-03-16,TechNova,TechNova — YouTube Video Q1,YouTube Video,53374,450,0.008447,6794.83,6,0.015169,579.48,0.0853,1132.47,15.1,127.31
2026-03-16,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,67498,272,0.004034,5510.52,3,0.011918,276.22,0.0501,1836.84,20.26,81.64
2026-03-16,TechNova,TechNova — TikTok Q1,TikTok,137496,3629,0.0264,7110.16,71,0.019571,5034.51,0.7081,100.14,1.96,51.71
2026-03-17,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,38742,2086,0.053858,16058.53,169,0.081462,25359.02,1.5792,95.02,7.7,414.5
2026-03-17,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),138699,2590,0.018674,13676.47,80,0.031163,9506.81,0.6951,170.96,5.28,98.61
2026-03-17,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,225433,2188,0.009708,8306.85,34,0.015867,2677.06,0.3223,244.32,3.8,36.85
2026-03-17,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,362761,1755,0.00484,5469.28,22,0.012672,1945.87,0.3558,248.6,3.12,15.08
2026-03-17,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,41763,1153,0.027617,8252.53,26,0.023248,2083.72,0.2525,317.41,7.16,197.6
2026-03-17,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,22362,1337,0.059809,13398.87,87,0.065323,12588.93,0.9396,154.01,10.02,599.18
2026-03-17,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),256402,4868,0.018989,11570.8,157,0.032273,17389.52,1.5029,73.7,2.38,45.13
2026-03-17,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,58690,490,0.008351,7228.61,9,0.01889,841.56,0.1164,803.18,14.75,123.17
2026-03-17,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,135523,661,0.004879,4815.15,7,0.010749,493.97,0.1026,687.88,7.28,35.53
2026-03-17,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,217619,6022,0.027673,6782.33,119,0.019831,10212.17,1.5057,56.99,1.13,31.17
2026-03-17,TechNova,TechNova — Google Search Q1,Google Search,57590,2839,0.049307,14574.62,202,0.07128,26677.4,1.8304,72.15,5.13,253.08
2026-03-17,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),105928,2505,0.023654,15290.67,81,0.032592,10415.57,0.6812,188.77,6.1,144.35
2026-03-17,TechNova,TechNova — YouTube Video Q1,YouTube Video,157457,1651,0.01049,6607.82,26,0.015786,2885.88,0.4367,254.15,4.0,41.97
2026-03-17,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,555724,2735,0.004922,4929.33,30,0.01099,2147.98,0.4358,164.31,1.8,8.87
2026-03-17,TechNova,TechNova — TikTok Q1,TikTok,53805,1235,0.022961,7058.4,22,0.018539,1868.66,0.2647,320.84,5.72,131.18
2026-03-18,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,13302,623,0.046842,16330.1,49,0.079376,6050.36,0.3705,333.27,26.21,1227.64
2026-03-18,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),78112,1855,0.023753,13189.25,71,0.038511,7435.98,0.5638,185.76,7.11,168.85
2026-03-18,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,131224,1294,0.009864,7850.6,23,0.018524,2265.18,0.2885,341.33,6.07,59.83
2026-03-18,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,79090,365,0.004621,4649.15,4,0.013081,336.93,0.0725,1162.29,12.74,58.78
2026-03-18,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,348490,8070,0.023158,8247.88,179,0.022287,16813.61,2.0385,46.08,1.02,23.67
2026-03-18,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,57780,3214,0.055636,14708.4,225,0.070248,35386.32,2.4059,65.37,4.58,254.56
2026-03-18,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),279344,6611,0.023668,11341.4,224,0.033889,26216.21,2.3115,50.63,1.72,40.6
2026-03-18,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,109088,963,0.008833,6293.85,18,0.018943,1980.08,0.3146,349.66,6.54,57.7
2026-03-18,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,150623,784,0.00521,4852.39,9,0.012542,664.67,0.137,539.15,6.19,32.22
2026-03-18,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,111270,3220,0.028943,5594.05,70,0.021916,6690.13,1.1959,79.92,1.74,50.27
2026-03-18,TechNova,TechNova — Google Search Q1,Google Search,43755,1978,0.045227,13907.19,144,0.073255,21256.94,1.5285,96.58,7.03,317.84
2026-03-18,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),293212,5688,0.019399,13407.43,208,0.036728,22257.45,1.6601,64.46,2.36,45.73
2026-03-18,TechNova,TechNova — YouTube Video Q1,YouTube Video,35610,285,0.008009,7716.1,5,0.01972,425.16,0.0551,1543.22,27.07,216.68
2026-03-18,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,585050,2502,0.004278,5479.52,27,0.010883,2356.94,0.4301,202.95,2.19,9.37
2026-03-18,TechNova,TechNova — TikTok Q1,TikTok,323638,8343,0.02578,8547.26,191,0.02294,14327.88,1.6763,44.75,1.02,26.41
2026-03-19,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,56770,2694,0.047461,17148.47,193,0.071659,22822.35,1.3309,88.85,6.37,302.07
2026-03-19,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),291460,5929,0.020344,13972.73,182,0.030846,19001.78,1.3599,76.77,2.36,47.94
2026-03-19,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,152071,1391,0.009148,8583.11,22,0.015835,2466.03,0.2873,390.14,6.17,56.44
2026-03-19,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,207233,846,0.004087,5481.27,8,0.01017,557.15,0.1016,685.16,6.48,26.45
2026-03-19,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,328512,8469,0.025782,7681.73,197,0.023287,16956.43,2.2074,38.99,0.91,23.38
2026-03-19,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,44498,2119,0.047623,13661.68,154,0.073073,22868.22,1.6739,88.71,6.45,307.02
2026-03-19,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),142208,3034,0.021335,11201.26,122,0.04043,13456.97,1.2014,91.81,3.69,78.77
2026-03-19,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,108027,1103,0.010219,7038.11,19,0.018099,2058.73,0.2925,370.43,6.38,65.15
2026-03-19,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,377642,1841,0.004875,4171.21,21,0.01144,1479.03,0.3546,198.63,2.27,11.05
2026-03-19,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,28936,830,0.028699,5644.72,16,0.019445,1245.2,0.2206,352.8,6.8,195.08
2026-03-19,TechNova,TechNova — Google Search Q1,Google Search,22757,1203,0.052882,16062.16,82,0.068527,13665.33,0.8508,195.88,13.35,705.81
2026-03-19,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),307171,6304,0.020524,16582.12,239,0.037961,22839.77,1.3774,69.38,2.63,53.98
2026-03-19,TechNova,TechNova — YouTube Video Q1,YouTube Video,16181,155,0.009628,6394.39,2,0.01736,189.04,0.0296,3197.2,41.25,395.18
2026-03-19,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,281773,1408,0.004999,4261.19,16,0.011529,1435.83,0.337,266.32,3.03,15.12
2026-03-19,TechNova,TechNova — TikTok Q1,TikTok,290536,7696,0.026491,6899.29,148,0.019282,11649.44,1.6885,46.62,0.9,23.75
2026-03-20,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,49769,2565,0.051549,15576.14,181,0.070854,29274.6,1.8795,86.06,6.07,312.97
2026-03-20,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),170960,3603,0.021078,15761.71,115,0.03213,13491.2,0.8559,137.06,4.37,92.2
2026-03-20,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,234083,2187,0.009346,7182.17,38,0.017555,3666.97,0.5106,189.0,3.28,30.68
2026-03-20,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,482297,2234,0.004632,5625.13,27,0.012524,2297.9,0.4085,208.34,2.52,11.66
2026-03-20,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,86792,2219,0.025576,7482.83,43,0.019542,4419.23,0.5906,174.02,3.37,86.22
2026-03-20,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,56239,3003,0.053412,12222.28,238,0.079408,34142.56,2.7935,51.35,4.07,217.33
2026-03-20,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),147180,2739,0.018611,11427.61,100,0.036559,10927.91,0.9563,114.28,4.17,77.64
2026-03-20,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,60984,515,0.008456,6964.69,8,0.017134,880.53,0.1264,870.59,13.52,114.21
2026-03-20,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,280322,1324,0.004725,4556.26,13,0.010287,1276.81,0.2802,350.48,3.44,16.25
2026-03-20,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,117426,3114,0.026522,6749.5,58,0.018677,6065.1,0.8986,116.37,2.17,57.48
2026-03-20,TechNova,TechNova — Google Search Q1,Google Search,40149,1961,0.048849,13536.53,159,0.081379,24907.38,1.84,85.14,6.9,337.16
2026-03-20,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),225724,5337,0.023646,15780.39,164,0.030801,17072.44,1.0819,96.22,2.96,69.91
2026-03-20,TechNova,TechNova — YouTube Video Q1,YouTube Video,232379,2112,0.00909,6933.65,39,0.018859,3937.82,0.5679,177.79,3.28,29.84
2026-03-20,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,185164,813,0.004393,4568.12,9,0.011439,661.74,0.1449,507.57,5.62,24.67
2026-03-20,TechNova,TechNova — TikTok Q1,TikTok,312895,9220,0.029468,6419.22,185,0.02015,15253.63,2.3762,34.7,0.7,20.52
2026-03-21,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,37255,1764,0.047371,11869.56,121,0.068725,19081.61,1.6076,98.1,6.73,318.6
2026-03-21,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),28783,632,0.021975,11653.49,21,0.033301,2225.81,0.191,554.93,18.44,404.87
2026-03-21,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,145041,1325,0.009139,6085.92,26,0.020032,2357.62,0.3874,234.07,4.59,41.96
2026-03-21,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,236681,1247,0.005272,4059.65,16,0.013216,1101.18,0.2712,253.73,3.26,17.15
2026-03-21,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,222011,6253,0.02817,6367.6,120,0.019294,11891.18,1.8675,53.06,1.02,28.68
2026-03-21,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,15922,958,0.060178,10665.82,63,0.066203,7655.49,0.7178,169.3,11.13,669.88
2026-03-21,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),160196,3543,0.022118,9760.79,107,0.030207,14173.73,1.4521,91.22,2.75,60.93
2026-03-21,Luminara Beauty,Luminara Beauty — YouTube Video Q1,YouTube Video,32867,264,0.008047,4166.64,4,0.018017,441.96,0.1061,1041.66,15.78,126.77
2026-03-21,Luminara Beauty,Luminara Beauty — Programmatic Display Q1,Programmatic Display,371445,1494,0.004022,3377.5,17,0.011924,1378.59,0.4082,198.68,2.26,9.09
2026-03-21,Luminara Beauty,Luminara Beauty — TikTok Q1,TikTok,35553,971,0.027339,4824.49,20,0.021216,1953.62,0.4049,241.22,4.97,135.7
2026-03-21,TechNova,TechNova — Google Search Q1,Google Search,10362,573,0.055346,11210.95,39,0.069017,6331.71,0.5648,287.46,19.57,1081.93
2026-03-21,TechNova,TechNova — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),56589,1365,0.024135,11642.77,48,0.03552,4452.19,0.3824,242.56,8.53,205.74
2026-03-21,TechNova,TechNova — YouTube Video Q1,YouTube Video,51366,527,0.010278,5844.55,10,0.019347,1122.49,0.1921,584.46,11.09,113.78
2026-03-21,TechNova,TechNova — Programmatic Display Q1,Programmatic Display,225177,1141,0.005068,3755.65,11,0.010477,923.71,0.246,341.42,3.29,16.68
2026-03-21,TechNova,TechNova — TikTok Q1,TikTok,39825,1006,0.025268,5708.44,23,0.023442,2320.61,0.4065,248.19,5.67,143.34
2026-03-22,Apex Athletics,Apex Athletics — Google Search Q1,Google Search,15080,890,0.059059,9999.26,60,0.068148,9241.88,0.9243,166.65,11.24,663.08
2026-03-22,Apex Athletics,Apex Athletics — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),174357,3542,0.020319,10034.98,136,0.038461,13618.99,1.3572,73.79,2.83,57.55
2026-03-22,Apex Athletics,Apex Athletics — YouTube Video Q1,YouTube Video,49112,493,0.010043,5937.44,9,0.01968,722.63,0.1217,659.72,12.04,120.9
2026-03-22,Apex Athletics,Apex Athletics — Programmatic Display Q1,Programmatic Display,284300,1191,0.004191,4217.5,13,0.011541,927.96,0.22,324.42,3.54,14.83
2026-03-22,Apex Athletics,Apex Athletics — TikTok Q1,TikTok,208430,4770,0.022886,6041.99,101,0.021275,10061.49,1.6653,59.82,1.27,28.99
2026-03-22,Luminara Beauty,Luminara Beauty — Google Search Q1,Google Search,25200,1518,0.060261,11048.9,117,0.077506,15862.99,1.4357,94.44,7.28,438.45
2026-03-22,Luminara Beauty,Luminara Beauty — Meta (Facebook/Instagram) Q1,Meta (Facebook/Instagram),141684,2983,0.021057,10791.08,105,0.03529,13400.68,1.2418,102.77,3.62,76.16
